circuit,delta,had_sc
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,2.0,True
Spa,0.0,False
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,2.0,True
Spa,2.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,True
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,2.0,True
Spa,0.8000000000001819,True
Spa,1.5999999999994543,True
Spa,1.199999999999818,True
Spa,2.7999999999992724,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,2.3999999999987267,True
Spa,1.199999999999818,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,2.0,True
Spa,0.0,False
Spa,0.0,True
Spa,1.6000000000021828,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.7999999999992724,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,2.4000000000005457,True
Spa,0.0,False
Spa,3.199999999999818,True
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,2.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,2.800000000000182,True
Spa,2.4000000000005457,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,1.5999999999994543,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,1.1999999999989086,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.8000000000001819,True
Spa,1.5999999999994543,True
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,2.4000000000005457,True
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,1.199999999999818,True
Spa,0.8000000000001819,True
Spa,0.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,1.6000000000012733,True
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,2.4000000000005457,True
Spa,3.200000000001637,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,1.1999999999989086,True
Spa,0.0,False
Spa,0.0,True
Spa,0.3999999999996362,True
Spa,0.8000000000010914,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,2.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.1999999999989086,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000010914,True
Spa,0.4000000000005457,True
Spa,0.0,True
Spa,1.2000000000007276,True
Spa,2.800000000000182,True
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,1.6000000000003638,True
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.8000000000010914,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,1.200000000001637,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000012733,True
Spa,0.8000000000001819,True
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,1.5999999999985448,True
Spa,1.5999999999994543,True
Spa,0.3999999999996362,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,2.399999999999636,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.8000000000010914,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,4.399999999998727,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,1.5999999999985448,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.3999999999996362,True
Spa,0.0,True
Spa,1.5999999999994543,True
Spa,0.8000000000001819,True
Spa,3.199999999999818,True
Spa,2.799999999998363,True
Spa,0.0,False
Spa,1.5999999999985448,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,0.0,False
Spa,2.399999999999636,True
Spa,1.5999999999985448,True
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.8000000000010914,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,2.0000000000009095,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,3.200000000001637,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,1.199999999999818,True
Spa,1.6000000000012733,True
Spa,0.4000000000005457,True
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,2.0,True
Spa,0.0,True
Spa,1.6000000000003638,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.1999999999989086,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,2.800000000000182,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.200000000001637,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.7999999999992724,True
Spa,2.399999999999636,True
Spa,0.7999999999992724,True
Spa,1.5999999999994543,True
Spa,1.6000000000003638,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,1.6000000000003638,True
Spa,1.6000000000003638,True
Spa,0.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,2.0000000000009095,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,1.2000000000007276,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,1.1999999999989086,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,1.6000000000003638,True
Spa,1.199999999999818,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.7999999999992724,True
Spa,1.5999999999994543,True
Spa,0.4000000000005457,True
Spa,2.0000000000009095,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.8000000000010914,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,1.6000000000012733,True
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,2.399999999999636,True
Spa,2.399999999999636,True
Spa,0.7999999999992724,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,1.5999999999985448,True
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,3.2000000000007276,True
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,1.2000000000007276,True
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.8000000000010914,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,True
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.4000000000005457,True
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,3.199999999997999,True
Spa,0.3999999999996362,True
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,1.199999999999818,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,True
Spa,1.199999999999818,True
Spa,1.6000000000003638,True
Spa,1.5999999999994543,True
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,2.400000000001455,True
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,1.1999999999989086,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,2.7999999999992724,True
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.7999999999992724,True
Spa,0.0,False
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,2.7999999999992724,True
Spa,1.2000000000007276,True
Spa,0.3999999999996362,True
Spa,1.2000000000007276,True
Spa,0.4000000000005457,True
Spa,0.0,True
Spa,0.0,False
Spa,0.0,False
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,1.5999999999985448,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000010914,True
Spa,0.0,True
Spa,1.5999999999994543,True
Spa,2.800000000000182,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000010914,True
Spa,0.8000000000001819,True
Spa,2.399999999999636,True
Spa,1.6000000000003638,True
Spa,1.199999999999818,True
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.8000000000001819,True
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,True
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.8000000000001819,True
Spa,0.3999999999996362,True
Spa,0.0,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,1.6000000000012733,True
Spa,1.5999999999994543,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,2.0,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.8000000000001819,True
Spa,0.7999999999992724,True
Spa,1.5999999999985448,True
Spa,0.0,False
Spa,2.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,1.6000000000003638,True
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,True
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,2.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,1.1999999999989086,True
Spa,1.6000000000003638,True
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.8000000000001819,True
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.4000000000005457,True
Spa,1.2000000000007276,True
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.3999999999996362,True
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,2.4000000000005457,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,2.8000000000010914,True
Spa,1.6000000000003638,True
Spa,1.1999999999989086,True
Spa,0.0,False
Spa,0.0,False
Spa,2.7999999999992724,True
Spa,1.5999999999985448,True
Spa,0.3999999999996362,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,True
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,0.7999999999992724,True
Spa,1.999999999998181,True
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.8000000000001819,True
Spa,1.199999999999818,True
Spa,0.0,False
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,0.0,False
Spa,0.0,False
Spa,1.6000000000003638,True
Spa,1.6000000000003638,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,1.2000000000007276,True
Spa,1.5999999999994543,True
Spa,0.0,False
Spa,1.5999999999994543,True
Spa,1.6000000000003638,True
Spa,0.8000000000001819,True
Spa,0.0,True
Spa,0.0,False
Spa,1.5999999999985448,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.4000000000005457,True
Spa,0.0,False
Spa,0.0,False
Spa,0.0,False
Spa,0.8000000000010914,True
Silverstone,0.0,False
Silverstone,0.3999999999996362,True
Silverstone,0.0,True
Silverstone,0.0,False
Silverstone,1.6000000000003638,True
Silverstone,1.6000000000003638,True
Silverstone,0.3999999999996362,True
Silverstone,1.5999999999985448,True
Silverstone,2.399999999997817,True
Silverstone,0.0,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,0.0,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.3999999999996362,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,0.0,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.4000000000005457,True
Silverstone,0.0,False
Silverstone,3.199999999999818,True
Silverstone,2.4000000000005457,True
Silverstone,0.8000000000010914,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.199999999999818,True
Silverstone,0.0,False
Silverstone,0.7999999999992724,True
Silverstone,1.199999999999818,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.199999999999818,True
Silverstone,0.0,False
Silverstone,0.8000000000001819,True
Silverstone,0.0,False
Silverstone,0.7999999999992724,True
Silverstone,1.5999999999994543,True
Silverstone,1.199999999999818,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.199999999999818,True
Silverstone,0.0,False
Silverstone,1.199999999999818,True
Silverstone,0.8000000000001819,True
Silverstone,0.3999999999996362,True
Silverstone,1.199999999999818,True
Silverstone,2.3999999999987267,True
Silverstone,3.200000000001637,True
Silverstone,1.5999999999994543,True
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,0.8000000000001819,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.4000000000005457,True
Silverstone,0.0,False
Silverstone,1.6000000000003638,True
Silverstone,3.1999999999989086,True
Silverstone,0.8000000000001819,True
Silverstone,0.8000000000001819,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,2.0000000000009095,True
Silverstone,0.3999999999996362,True
Silverstone,0.0,False
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.7999999999992724,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.7999999999992724,True
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.1999999999989086,True
Silverstone,1.5999999999985448,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.8000000000010914,True
Silverstone,2.0,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,2.399999999999636,True
Silverstone,0.4000000000005457,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.2000000000007276,True
Silverstone,1.199999999999818,True
Silverstone,2.800000000000182,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.7999999999992724,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.199999999999818,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,0.0,True
Silverstone,3.199999999997999,True
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.6000000000003638,True
Silverstone,0.4000000000005457,True
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,0.8000000000001819,True
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,0.4000000000005457,True
Silverstone,0.4000000000005457,True
Silverstone,0.0,False
Silverstone,0.4000000000005457,True
Silverstone,0.0,False
Silverstone,0.8000000000001819,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.6000000000003638,True
Silverstone,1.6000000000003638,True
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.200000000001637,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,4.400000000000546,True
Silverstone,0.8000000000001819,True
Silverstone,1.5999999999994543,True
Silverstone,2.4000000000005457,True
Silverstone,0.0,False
Silverstone,0.3999999999996362,True
Silverstone,0.7999999999992724,True
Silverstone,3.5999999999994543,True
Silverstone,1.6000000000003638,True
Silverstone,3.199999999999818,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,2.8000000000010914,True
Silverstone,0.0,False
Silverstone,2.4000000000005457,True
Silverstone,0.7999999999992724,True
Silverstone,0.0,False
Silverstone,0.8000000000001819,True
Silverstone,2.399999999999636,True
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,3.199999999999818,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.8000000000001819,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,2.4000000000005457,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,2.0,True
Silverstone,0.0,False
Silverstone,0.3999999999996362,True
Silverstone,2.0000000000009095,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.5999999999994543,True
Silverstone,0.3999999999996362,True
Silverstone,0.0,False
Silverstone,0.0,True
Silverstone,0.0,False
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,2.4000000000005457,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.8000000000001819,True
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,1.5999999999994543,True
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.7999999999992724,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,1.6000000000003638,True
Silverstone,2.4000000000005457,True
Silverstone,2.800000000000182,True
Silverstone,1.6000000000003638,True
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,1.5999999999994543,True
Silverstone,0.0,False
Silverstone,0.8000000000001819,True
Silverstone,0.0,False
Silverstone,0.0,False
Silverstone,2.4000000000005457,True
Silverstone,1.6000000000003638,True
Silverstone,0.0,False
Silverstone,0.4000000000005457,True
Silverstone,0.0,False
Silverstone,0.0,False
