Driver,LapNumber,Compound,TyreLife,Stint,LapTime,PitInTime,PitOutTime,TrackStatus,IsAccurate,LapTimeS,Track,Pitted
VER,2.0,MEDIUM,2.0,1.0,0 days 00:01:27.349000,,,1,True,87.349,Albert Park,0
VER,3.0,MEDIUM,3.0,1.0,0 days 00:01:27.511000,,,1,True,87.511,Albert Park,0
VER,4.0,MEDIUM,4.0,1.0,0 days 00:01:27.324000,,,1,True,87.324,Albert Park,0
VER,5.0,MEDIUM,5.0,1.0,0 days 00:01:26.843000,,,1,True,86.843,Albert Park,0
VER,6.0,MEDIUM,6.0,1.0,0 days 00:01:27.123000,,,1,True,87.123,Albert Park,0
VER,11.0,MEDIUM,4.0,2.0,0 days 00:01:27.109000,,,1,True,87.109,Albert Park,0
VER,12.0,MEDIUM,5.0,2.0,0 days 00:01:26.659000,,,1,True,86.659,Albert Park,0
VER,13.0,MEDIUM,6.0,2.0,0 days 00:01:26.550000,,,1,True,86.55,Albert Park,0
VER,14.0,MEDIUM,7.0,2.0,0 days 00:01:26.148000,,,1,True,86.148,Albert Park,0
VER,15.0,MEDIUM,8.0,2.0,0 days 00:01:26.298000,,,1,True,86.298,Albert Park,0
VER,16.0,MEDIUM,9.0,2.0,0 days 00:01:26.042000,,,1,True,86.042,Albert Park,0
VER,17.0,MEDIUM,10.0,2.0,0 days 00:01:25.977000,,,1,True,85.977,Albert Park,0
VER,18.0,MEDIUM,11.0,2.0,0 days 00:01:25.759000,,,1,True,85.759,Albert Park,0
VER,19.0,MEDIUM,12.0,2.0,0 days 00:01:25.727000,,,1,True,85.727,Albert Park,0
VER,20.0,MEDIUM,13.0,2.0,0 days 00:01:25.864000,,,1,True,85.864,Albert Park,0
VER,21.0,MEDIUM,14.0,2.0,0 days 00:01:25.803000,,,1,True,85.803,Albert Park,0
VER,22.0,MEDIUM,15.0,2.0,0 days 00:01:25.921000,,,1,True,85.921,Albert Park,0
VER,23.0,MEDIUM,16.0,2.0,0 days 00:01:25.877000,,,1,True,85.877,Albert Park,0
VER,24.0,MEDIUM,17.0,2.0,0 days 00:01:25.740000,,,1,True,85.74,Albert Park,0
VER,25.0,MEDIUM,18.0,2.0,0 days 00:01:25.618000,,,1,True,85.618,Albert Park,0
VER,26.0,MEDIUM,19.0,2.0,0 days 00:01:25.431000,,,1,True,85.431,Albert Park,0
VER,27.0,MEDIUM,20.0,2.0,0 days 00:01:25.606000,,,1,True,85.606,Albert Park,0
VER,28.0,MEDIUM,21.0,2.0,0 days 00:01:25.477000,,,1,True,85.477,Albert Park,0
VER,29.0,MEDIUM,22.0,2.0,0 days 00:01:25.481000,,,1,True,85.481,Albert Park,0
VER,30.0,MEDIUM,23.0,2.0,0 days 00:01:25.359000,,,1,True,85.359,Albert Park,0
VER,31.0,MEDIUM,24.0,2.0,0 days 00:01:25.405000,,,1,True,85.405,Albert Park,0
VER,34.0,HARD,2.0,3.0,0 days 00:01:24.845000,,,1,True,84.845,Albert Park,0
VER,35.0,HARD,3.0,3.0,0 days 00:01:24.779000,,,1,True,84.779,Albert Park,0
VER,36.0,HARD,4.0,3.0,0 days 00:01:24.744000,,,1,True,84.744,Albert Park,0
VER,37.0,HARD,5.0,3.0,0 days 00:01:24.618000,,,1,True,84.618,Albert Park,0
VER,38.0,HARD,6.0,3.0,0 days 00:01:24.907000,,,1,True,84.907,Albert Park,0
VER,39.0,HARD,7.0,3.0,0 days 00:01:24.592000,,,1,True,84.592,Albert Park,0
VER,40.0,HARD,8.0,3.0,0 days 00:01:24.541000,,,1,True,84.541,Albert Park,0
VER,41.0,HARD,9.0,3.0,0 days 00:01:24.568000,,,1,True,84.568,Albert Park,0
VER,42.0,HARD,10.0,3.0,0 days 00:01:24.729000,,,1,True,84.729,Albert Park,0
VER,43.0,HARD,11.0,3.0,0 days 00:01:24.747000,,,1,True,84.747,Albert Park,0
VER,44.0,HARD,12.0,3.0,0 days 00:01:24.701000,,,1,True,84.701,Albert Park,0
VER,45.0,HARD,13.0,3.0,0 days 00:01:23.515000,,,1,True,83.515,Albert Park,0
VER,46.0,HARD,14.0,3.0,0 days 00:01:23.887000,,,1,True,83.887,Albert Park,0
VER,47.0,HARD,15.0,3.0,0 days 00:01:23.805000,,,1,True,83.805,Albert Park,0
VER,48.0,HARD,16.0,3.0,0 days 00:01:23.799000,,,1,True,83.799,Albert Park,0
VER,49.0,HARD,17.0,3.0,0 days 00:01:23.665000,,,1,True,83.665,Albert Park,0
VER,50.0,HARD,18.0,3.0,0 days 00:01:23.498000,,,1,True,83.498,Albert Park,0
VER,51.0,HARD,19.0,3.0,0 days 00:01:23.989000,,,1,True,83.989,Albert Park,0
VER,52.0,HARD,20.0,3.0,0 days 00:01:24.141000,,,1,True,84.141,Albert Park,0
VER,53.0,HARD,21.0,3.0,0 days 00:01:24.492000,,,1,True,84.492,Albert Park,0
VER,54.0,HARD,22.0,3.0,0 days 00:01:24.678000,,,1,True,84.678,Albert Park,0
VER,55.0,HARD,23.0,3.0,0 days 00:01:24.405000,,,1,True,84.405,Albert Park,0
VER,56.0,HARD,24.0,3.0,0 days 00:01:24.403000,,,1,True,84.403,Albert Park,0
VER,57.0,HARD,25.0,3.0,0 days 00:01:24.968000,,,1,True,84.968,Albert Park,0
GAS,2.0,MEDIUM,2.0,1.0,0 days 00:01:29.291000,,,1,True,89.291,Albert Park,0
GAS,3.0,MEDIUM,3.0,1.0,0 days 00:01:28.388000,,,1,True,88.388,Albert Park,0
GAS,4.0,MEDIUM,4.0,1.0,0 days 00:01:28.333000,,,1,True,88.333,Albert Park,0
GAS,5.0,MEDIUM,5.0,1.0,0 days 00:01:28.088000,,,1,True,88.088,Albert Park,0
GAS,6.0,MEDIUM,6.0,1.0,0 days 00:01:28.260000,,,1,True,88.26,Albert Park,0
GAS,11.0,HARD,4.0,2.0,0 days 00:01:29.849000,,,1,True,89.849,Albert Park,0
GAS,12.0,HARD,5.0,2.0,0 days 00:01:28.678000,,,1,True,88.678,Albert Park,0
GAS,13.0,HARD,6.0,2.0,0 days 00:01:28.815000,,,1,True,88.815,Albert Park,0
GAS,14.0,HARD,7.0,2.0,0 days 00:01:28.262000,,,1,True,88.262,Albert Park,0
GAS,15.0,HARD,8.0,2.0,0 days 00:01:28.203000,,,1,True,88.203,Albert Park,0
GAS,16.0,HARD,9.0,2.0,0 days 00:01:27.845000,,,1,True,87.845,Albert Park,0
GAS,17.0,HARD,10.0,2.0,0 days 00:01:27.994000,,,1,True,87.994,Albert Park,0
GAS,18.0,HARD,11.0,2.0,0 days 00:01:28.081000,,,1,True,88.081,Albert Park,0
GAS,19.0,HARD,12.0,2.0,0 days 00:01:27.683000,,,1,True,87.683,Albert Park,0
GAS,20.0,HARD,13.0,2.0,0 days 00:01:27.692000,,,1,True,87.692,Albert Park,0
GAS,21.0,HARD,14.0,2.0,0 days 00:01:27.701000,,,1,True,87.701,Albert Park,0
GAS,22.0,HARD,15.0,2.0,0 days 00:01:27.731000,,,1,True,87.731,Albert Park,0
GAS,23.0,HARD,16.0,2.0,0 days 00:01:27.527000,,,1,True,87.527,Albert Park,0
GAS,24.0,HARD,17.0,2.0,0 days 00:01:27.844000,,,1,True,87.844,Albert Park,0
GAS,25.0,HARD,18.0,2.0,0 days 00:01:27.372000,,,1,True,87.372,Albert Park,0
GAS,26.0,HARD,19.0,2.0,0 days 00:01:28.017000,,,1,True,88.017,Albert Park,0
GAS,27.0,HARD,20.0,2.0,0 days 00:01:27.609000,,,1,True,87.609,Albert Park,0
GAS,28.0,HARD,21.0,2.0,0 days 00:01:27.523000,,,1,True,87.523,Albert Park,0
GAS,29.0,HARD,22.0,2.0,0 days 00:01:27.420000,,,1,True,87.42,Albert Park,0
GAS,30.0,HARD,23.0,2.0,0 days 00:01:27.198000,,,1,True,87.198,Albert Park,0
GAS,31.0,HARD,24.0,2.0,0 days 00:01:27.409000,,,1,True,87.409,Albert Park,0
GAS,34.0,MEDIUM,2.0,3.0,0 days 00:01:25.846000,,,1,True,85.846,Albert Park,0
GAS,35.0,MEDIUM,3.0,3.0,0 days 00:01:25.789000,,,1,True,85.789,Albert Park,0
GAS,36.0,MEDIUM,4.0,3.0,0 days 00:01:25.711000,,,1,True,85.711,Albert Park,0
GAS,37.0,MEDIUM,5.0,3.0,0 days 00:01:25.695000,,,1,True,85.695,Albert Park,0
GAS,38.0,MEDIUM,6.0,3.0,0 days 00:01:25.720000,,,1,True,85.72,Albert Park,0
GAS,39.0,MEDIUM,7.0,3.0,0 days 00:01:25.902000,,,1,True,85.902,Albert Park,0
GAS,40.0,MEDIUM,8.0,3.0,0 days 00:01:25.677000,,,1,True,85.677,Albert Park,0
GAS,41.0,MEDIUM,9.0,3.0,0 days 00:01:25.630000,,,1,True,85.63,Albert Park,0
GAS,42.0,MEDIUM,10.0,3.0,0 days 00:01:25.483000,,,1,True,85.483,Albert Park,0
GAS,43.0,MEDIUM,11.0,3.0,0 days 00:01:25.459000,,,1,True,85.459,Albert Park,0
GAS,44.0,MEDIUM,12.0,3.0,0 days 00:01:25.557000,,,1,True,85.557,Albert Park,0
GAS,45.0,MEDIUM,13.0,3.0,0 days 00:01:25.757000,,,1,True,85.757,Albert Park,0
GAS,46.0,MEDIUM,14.0,3.0,0 days 00:01:25.641000,,,1,True,85.641,Albert Park,0
GAS,47.0,MEDIUM,15.0,3.0,0 days 00:01:25.519000,,,1,True,85.519,Albert Park,0
GAS,48.0,MEDIUM,16.0,3.0,0 days 00:01:25.574000,,,1,True,85.574,Albert Park,0
GAS,49.0,MEDIUM,17.0,3.0,0 days 00:01:25.594000,,,1,True,85.594,Albert Park,0
GAS,50.0,MEDIUM,18.0,3.0,0 days 00:01:25.454000,,,1,True,85.454,Albert Park,0
GAS,51.0,MEDIUM,19.0,3.0,0 days 00:01:25.422000,,,1,True,85.422,Albert Park,0
GAS,52.0,MEDIUM,20.0,3.0,0 days 00:01:25.421000,,,1,True,85.421,Albert Park,0
GAS,53.0,MEDIUM,21.0,3.0,0 days 00:01:27.233000,,,1,True,87.233,Albert Park,0
GAS,54.0,MEDIUM,22.0,3.0,0 days 00:01:25.376000,,,1,True,85.376,Albert Park,0
GAS,55.0,MEDIUM,23.0,3.0,0 days 00:01:26.051000,,,1,True,86.051,Albert Park,0
GAS,56.0,MEDIUM,24.0,3.0,0 days 00:01:25.956000,,,1,True,85.956,Albert Park,0
ANT,2.0,MEDIUM,2.0,1.0,0 days 00:01:27.953000,,,1,True,87.953,Albert Park,0
ANT,3.0,MEDIUM,3.0,1.0,0 days 00:01:27.737000,,,1,True,87.737,Albert Park,0
ANT,4.0,MEDIUM,4.0,1.0,0 days 00:01:27.480000,,,1,True,87.48,Albert Park,0
ANT,5.0,MEDIUM,5.0,1.0,0 days 00:01:27.505000,,,1,True,87.505,Albert Park,0
ANT,6.0,MEDIUM,6.0,1.0,0 days 00:01:27.305000,,,1,True,87.305,Albert Park,0
ANT,11.0,MEDIUM,4.0,2.0,0 days 00:01:27.485000,,,1,True,87.485,Albert Park,0
ANT,12.0,MEDIUM,5.0,2.0,0 days 00:01:27.330000,,,1,True,87.33,Albert Park,0
ANT,13.0,MEDIUM,6.0,2.0,0 days 00:01:27.005000,,,1,True,87.005,Albert Park,0
ANT,14.0,MEDIUM,7.0,2.0,0 days 00:01:26.878000,,,1,True,86.878,Albert Park,0
ANT,15.0,MEDIUM,8.0,2.0,0 days 00:01:27.361000,,,1,True,87.361,Albert Park,0
ANT,16.0,MEDIUM,9.0,2.0,0 days 00:01:27.033000,,,1,True,87.033,Albert Park,0
ANT,17.0,MEDIUM,10.0,2.0,0 days 00:01:26.994000,,,1,True,86.994,Albert Park,0
ANT,18.0,MEDIUM,11.0,2.0,0 days 00:01:27.021000,,,1,True,87.021,Albert Park,0
ANT,19.0,MEDIUM,12.0,2.0,0 days 00:01:26.617000,,,1,True,86.617,Albert Park,0
ANT,20.0,MEDIUM,13.0,2.0,0 days 00:01:26.509000,,,1,True,86.509,Albert Park,0
ANT,21.0,MEDIUM,14.0,2.0,0 days 00:01:26.522000,,,1,True,86.522,Albert Park,0
ANT,22.0,MEDIUM,15.0,2.0,0 days 00:01:26.748000,,,1,True,86.748,Albert Park,0
ANT,23.0,MEDIUM,16.0,2.0,0 days 00:01:26.735000,,,1,True,86.735,Albert Park,0
ANT,24.0,MEDIUM,17.0,2.0,0 days 00:01:26.626000,,,1,True,86.626,Albert Park,0
ANT,25.0,MEDIUM,18.0,2.0,0 days 00:01:26.608000,,,1,True,86.608,Albert Park,0
ANT,26.0,MEDIUM,19.0,2.0,0 days 00:01:26.574000,,,1,True,86.574,Albert Park,0
ANT,27.0,MEDIUM,20.0,2.0,0 days 00:01:26.425000,,,1,True,86.425,Albert Park,0
ANT,28.0,MEDIUM,21.0,2.0,0 days 00:01:26.554000,,,1,True,86.554,Albert Park,0
ANT,29.0,MEDIUM,22.0,2.0,0 days 00:01:26.365000,,,1,True,86.365,Albert Park,0
ANT,30.0,MEDIUM,23.0,2.0,0 days 00:01:28.262000,,,1,True,88.262,Albert Park,0
ANT,31.0,MEDIUM,24.0,2.0,0 days 00:01:26.250000,,,1,True,86.25,Albert Park,0
ANT,34.0,HARD,2.0,3.0,0 days 00:01:25.173000,,,1,True,85.173,Albert Park,0
ANT,35.0,HARD,3.0,3.0,0 days 00:01:24.738000,,,1,True,84.738,Albert Park,0
ANT,36.0,HARD,4.0,3.0,0 days 00:01:24.755000,,,1,True,84.755,Albert Park,0
ANT,37.0,HARD,5.0,3.0,0 days 00:01:24.389000,,,1,True,84.389,Albert Park,0
ANT,38.0,HARD,6.0,3.0,0 days 00:01:24.429000,,,1,True,84.429,Albert Park,0
ANT,39.0,HARD,7.0,3.0,0 days 00:01:24.651000,,,1,True,84.651,Albert Park,0
ANT,40.0,HARD,8.0,3.0,0 days 00:01:24.464000,,,1,True,84.464,Albert Park,0
ANT,41.0,HARD,9.0,3.0,0 days 00:01:24.416000,,,1,True,84.416,Albert Park,0
ANT,42.0,HARD,10.0,3.0,0 days 00:01:24.395000,,,1,True,84.395,Albert Park,0
ANT,43.0,HARD,11.0,3.0,0 days 00:01:24.308000,,,1,True,84.308,Albert Park,0
ANT,44.0,HARD,12.0,3.0,0 days 00:01:24.411000,,,1,True,84.411,Albert Park,0
ANT,45.0,HARD,13.0,3.0,0 days 00:01:24.315000,,,1,True,84.315,Albert Park,0
ANT,46.0,HARD,14.0,3.0,0 days 00:01:24.147000,,,1,True,84.147,Albert Park,0
ANT,47.0,HARD,15.0,3.0,0 days 00:01:24.176000,,,1,True,84.176,Albert Park,0
ANT,48.0,HARD,16.0,3.0,0 days 00:01:24.032000,,,1,True,84.032,Albert Park,0
ANT,49.0,HARD,17.0,3.0,0 days 00:01:24.453000,,,1,True,84.453,Albert Park,0
ANT,50.0,HARD,18.0,3.0,0 days 00:01:24.076000,,,1,True,84.076,Albert Park,0
ANT,51.0,HARD,19.0,3.0,0 days 00:01:24.122000,,,1,True,84.122,Albert Park,0
ANT,52.0,HARD,20.0,3.0,0 days 00:01:23.975000,,,1,True,83.975,Albert Park,0
ANT,53.0,HARD,21.0,3.0,0 days 00:01:24.037000,,,1,True,84.037,Albert Park,0
ANT,54.0,HARD,22.0,3.0,0 days 00:01:24.074000,,,1,True,84.074,Albert Park,0
ANT,55.0,HARD,23.0,3.0,0 days 00:01:23.955000,,,1,True,83.955,Albert Park,0
ANT,56.0,HARD,24.0,3.0,0 days 00:01:26.977000,,,1,True,86.977,Albert Park,0
ANT,57.0,HARD,25.0,3.0,0 days 00:01:26.166000,,,1,True,86.166,Albert Park,0
ALO,2.0,MEDIUM,2.0,1.0,0 days 00:01:28.246000,,,1,True,88.246,Albert Park,0
ALO,3.0,MEDIUM,3.0,1.0,0 days 00:01:28.081000,,,1,True,88.081,Albert Park,0
ALO,4.0,MEDIUM,4.0,1.0,0 days 00:01:27.928000,,,1,True,87.928,Albert Park,0
ALO,5.0,MEDIUM,5.0,1.0,0 days 00:01:27.867000,,,1,True,87.867,Albert Park,0
ALO,6.0,MEDIUM,6.0,1.0,0 days 00:01:27.726000,,,1,True,87.726,Albert Park,0
ALO,11.0,MEDIUM,4.0,2.0,0 days 00:01:27.797000,,,1,True,87.797,Albert Park,0
ALO,12.0,MEDIUM,5.0,2.0,0 days 00:01:27.486000,,,1,True,87.486,Albert Park,0
ALO,13.0,MEDIUM,6.0,2.0,0 days 00:01:27.724000,,,1,True,87.724,Albert Park,0
ALO,14.0,MEDIUM,7.0,2.0,0 days 00:01:27.628000,,,1,True,87.628,Albert Park,0
ALO,15.0,MEDIUM,8.0,2.0,0 days 00:01:27.604000,,,1,True,87.604,Albert Park,0
ALO,16.0,MEDIUM,9.0,2.0,0 days 00:01:27.386000,,,1,True,87.386,Albert Park,0
ALO,17.0,MEDIUM,10.0,2.0,0 days 00:01:27.571000,,,1,True,87.571,Albert Park,0
ALO,18.0,MEDIUM,11.0,2.0,0 days 00:01:27.380000,,,1,True,87.38,Albert Park,0
ALO,19.0,MEDIUM,12.0,2.0,0 days 00:01:27.457000,,,1,True,87.457,Albert Park,0
ALO,20.0,MEDIUM,13.0,2.0,0 days 00:01:27.325000,,,1,True,87.325,Albert Park,0
ALO,21.0,MEDIUM,14.0,2.0,0 days 00:01:27.367000,,,1,True,87.367,Albert Park,0
ALO,22.0,MEDIUM,15.0,2.0,0 days 00:01:27.313000,,,1,True,87.313,Albert Park,0
ALO,23.0,MEDIUM,16.0,2.0,0 days 00:01:27.191000,,,1,True,87.191,Albert Park,0
ALO,24.0,MEDIUM,17.0,2.0,0 days 00:01:26.939000,,,1,True,86.939,Albert Park,0
ALO,25.0,MEDIUM,18.0,2.0,0 days 00:01:27.150000,,,1,True,87.15,Albert Park,0
ALO,26.0,MEDIUM,19.0,2.0,0 days 00:01:27.738000,,,1,True,87.738,Albert Park,0
ALO,27.0,MEDIUM,20.0,2.0,0 days 00:01:26.459000,,,1,True,86.459,Albert Park,0
ALO,28.0,MEDIUM,21.0,2.0,0 days 00:01:26.248000,,,1,True,86.248,Albert Park,0
ALO,29.0,MEDIUM,22.0,2.0,0 days 00:01:25.973000,,,1,True,85.973,Albert Park,0
ALO,30.0,MEDIUM,23.0,2.0,0 days 00:01:25.851000,,,1,True,85.851,Albert Park,0
ALO,31.0,MEDIUM,24.0,2.0,0 days 00:01:25.869000,,,1,True,85.869,Albert Park,0
ALO,34.0,HARD,2.0,3.0,0 days 00:01:26.640000,,,1,True,86.64,Albert Park,0
ALO,35.0,HARD,3.0,3.0,0 days 00:01:26.043000,,,1,True,86.043,Albert Park,0
ALO,36.0,HARD,4.0,3.0,0 days 00:01:25.663000,,,1,True,85.663,Albert Park,0
ALO,37.0,HARD,5.0,3.0,0 days 00:01:26.020000,,,1,True,86.02,Albert Park,0
ALO,38.0,HARD,6.0,3.0,0 days 00:01:25.712000,,,1,True,85.712,Albert Park,0
ALO,39.0,HARD,7.0,3.0,0 days 00:01:25.886000,,,1,True,85.886,Albert Park,0
ALO,40.0,HARD,8.0,3.0,0 days 00:01:25.544000,,,1,True,85.544,Albert Park,0
ALO,41.0,HARD,9.0,3.0,0 days 00:01:28.674000,,,1,True,88.674,Albert Park,0
ALO,42.0,HARD,10.0,3.0,0 days 00:01:26.052000,,,1,True,86.052,Albert Park,0
ALO,43.0,HARD,11.0,3.0,0 days 00:01:25.575000,,,1,True,85.575,Albert Park,0
ALO,44.0,HARD,12.0,3.0,0 days 00:01:25.336000,,,1,True,85.336,Albert Park,0
ALO,45.0,HARD,13.0,3.0,0 days 00:01:25.175000,,,1,True,85.175,Albert Park,0
ALO,46.0,HARD,14.0,3.0,0 days 00:01:24.787000,,,1,True,84.787,Albert Park,0
ALO,47.0,HARD,15.0,3.0,0 days 00:01:24.691000,,,1,True,84.691,Albert Park,0
ALO,48.0,HARD,16.0,3.0,0 days 00:01:24.990000,,,1,True,84.99,Albert Park,0
ALO,49.0,HARD,17.0,3.0,0 days 00:01:24.506000,,,1,True,84.506,Albert Park,0
ALO,50.0,HARD,18.0,3.0,0 days 00:01:24.717000,,,1,True,84.717,Albert Park,0
ALO,51.0,HARD,19.0,3.0,0 days 00:01:24.815000,,,1,True,84.815,Albert Park,0
ALO,52.0,HARD,20.0,3.0,0 days 00:01:24.268000,,,1,True,84.268,Albert Park,0
ALO,53.0,HARD,21.0,3.0,0 days 00:01:24.151000,,,1,True,84.151,Albert Park,0
ALO,54.0,HARD,22.0,3.0,0 days 00:01:24.070000,,,1,True,84.07,Albert Park,0
ALO,55.0,HARD,23.0,3.0,0 days 00:01:26.439000,,,1,True,86.439,Albert Park,0
ALO,56.0,HARD,24.0,3.0,0 days 00:01:24.361000,,,1,True,84.361,Albert Park,0
ALO,57.0,HARD,25.0,3.0,0 days 00:01:23.940000,,,1,True,83.94,Albert Park,0
LEC,2.0,MEDIUM,2.0,1.0,0 days 00:01:29.405000,,,1,True,89.405,Albert Park,0
LEC,3.0,MEDIUM,3.0,1.0,0 days 00:01:28.982000,,,1,True,88.982,Albert Park,0
LEC,4.0,MEDIUM,4.0,1.0,0 days 00:01:28.281000,,,1,True,88.281,Albert Park,0
LEC,5.0,MEDIUM,5.0,1.0,0 days 00:01:28.257000,,,1,True,88.257,Albert Park,0
LEC,6.0,MEDIUM,6.0,1.0,0 days 00:01:28.042000,,,1,True,88.042,Albert Park,0
LEC,11.0,MEDIUM,4.0,2.0,0 days 00:01:28.180000,,,1,True,88.18,Albert Park,0
LEC,12.0,MEDIUM,5.0,2.0,0 days 00:01:27.991000,,,1,True,87.991,Albert Park,0
LEC,13.0,MEDIUM,6.0,2.0,0 days 00:01:27.418000,,,1,True,87.418,Albert Park,0
LEC,14.0,MEDIUM,7.0,2.0,0 days 00:01:27.844000,,,1,True,87.844,Albert Park,0
LEC,15.0,MEDIUM,8.0,2.0,0 days 00:01:27.701000,,,1,True,87.701,Albert Park,0
LEC,16.0,MEDIUM,9.0,2.0,0 days 00:01:27.541000,,,1,True,87.541,Albert Park,0
LEC,17.0,MEDIUM,10.0,2.0,0 days 00:01:27.617000,,,1,True,87.617,Albert Park,0
LEC,18.0,MEDIUM,11.0,2.0,0 days 00:01:27.404000,,,1,True,87.404,Albert Park,0
LEC,19.0,MEDIUM,12.0,2.0,0 days 00:01:27.456000,,,1,True,87.456,Albert Park,0
LEC,20.0,MEDIUM,13.0,2.0,0 days 00:01:27.402000,,,1,True,87.402,Albert Park,0
LEC,21.0,MEDIUM,14.0,2.0,0 days 00:01:27.344000,,,1,True,87.344,Albert Park,0
LEC,22.0,MEDIUM,15.0,2.0,0 days 00:01:27.481000,,,1,True,87.481,Albert Park,0
LEC,23.0,MEDIUM,16.0,2.0,0 days 00:01:27.388000,,,1,True,87.388,Albert Park,0
LEC,24.0,MEDIUM,17.0,2.0,0 days 00:01:27.238000,,,1,True,87.238,Albert Park,0
LEC,25.0,MEDIUM,18.0,2.0,0 days 00:01:27.358000,,,1,True,87.358,Albert Park,0
LEC,26.0,MEDIUM,19.0,2.0,0 days 00:01:27.331000,,,1,True,87.331,Albert Park,0
LEC,27.0,MEDIUM,20.0,2.0,0 days 00:01:27.233000,,,1,True,87.233,Albert Park,0
LEC,28.0,MEDIUM,21.0,2.0,0 days 00:01:27.155000,,,1,True,87.155,Albert Park,0
LEC,29.0,MEDIUM,22.0,2.0,0 days 00:01:27.170000,,,1,True,87.17,Albert Park,0
LEC,30.0,MEDIUM,23.0,2.0,0 days 00:01:26.915000,,,1,True,86.915,Albert Park,0
LEC,31.0,MEDIUM,24.0,2.0,0 days 00:01:26.990000,,,1,True,86.99,Albert Park,0
LEC,34.0,HARD,2.0,3.0,0 days 00:01:25.506000,,,1,True,85.506,Albert Park,0
LEC,35.0,HARD,3.0,3.0,0 days 00:01:25.245000,,,1,True,85.245,Albert Park,0
LEC,36.0,HARD,4.0,3.0,0 days 00:01:25.228000,,,1,True,85.228,Albert Park,0
LEC,37.0,HARD,5.0,3.0,0 days 00:01:25.203000,,,1,True,85.203,Albert Park,0
LEC,38.0,HARD,6.0,3.0,0 days 00:01:25.196000,,,1,True,85.196,Albert Park,0
LEC,39.0,HARD,7.0,3.0,0 days 00:01:25.274000,,,1,True,85.274,Albert Park,0
LEC,40.0,HARD,8.0,3.0,0 days 00:01:25.371000,,,1,True,85.371,Albert Park,0
LEC,41.0,HARD,9.0,3.0,0 days 00:01:26.195000,,,1,True,86.195,Albert Park,0
LEC,42.0,HARD,10.0,3.0,0 days 00:01:25.964000,,,1,True,85.964,Albert Park,0
LEC,43.0,HARD,11.0,3.0,0 days 00:01:25.520000,,,1,True,85.52,Albert Park,0
LEC,44.0,HARD,12.0,3.0,0 days 00:01:25.425000,,,1,True,85.425,Albert Park,0
LEC,45.0,HARD,13.0,3.0,0 days 00:01:25.103000,,,1,True,85.103,Albert Park,0
LEC,46.0,HARD,14.0,3.0,0 days 00:01:24.780000,,,1,True,84.78,Albert Park,0
LEC,47.0,HARD,15.0,3.0,0 days 00:01:24.878000,,,1,True,84.878,Albert Park,0
LEC,48.0,HARD,16.0,3.0,0 days 00:01:24.787000,,,1,True,84.787,Albert Park,0
LEC,49.0,HARD,17.0,3.0,0 days 00:01:24.607000,,,1,True,84.607,Albert Park,0
LEC,50.0,HARD,18.0,3.0,0 days 00:01:24.770000,,,1,True,84.77,Albert Park,0
LEC,51.0,HARD,19.0,3.0,0 days 00:01:24.818000,,,1,True,84.818,Albert Park,0
LEC,52.0,HARD,20.0,3.0,0 days 00:01:24.621000,,,1,True,84.621,Albert Park,0
LEC,53.0,HARD,21.0,3.0,0 days 00:01:25.109000,,,1,True,85.109,Albert Park,0
LEC,54.0,HARD,22.0,3.0,0 days 00:01:24.887000,,,1,True,84.887,Albert Park,0
LEC,55.0,HARD,23.0,3.0,0 days 00:01:24.939000,,,1,True,84.939,Albert Park,0
LEC,56.0,HARD,24.0,3.0,0 days 00:01:24.432000,,,1,True,84.432,Albert Park,0
LEC,57.0,HARD,25.0,3.0,0 days 00:01:24.930000,,,1,True,84.93,Albert Park,0
STR,2.0,MEDIUM,2.0,1.0,0 days 00:01:29.552000,,,1,True,89.552,Albert Park,0
STR,3.0,MEDIUM,3.0,1.0,0 days 00:01:28.850000,,,1,True,88.85,Albert Park,0
STR,4.0,MEDIUM,4.0,1.0,0 days 00:01:28.851000,,,1,True,88.851,Albert Park,0
STR,5.0,MEDIUM,5.0,1.0,0 days 00:01:28.778000,,,1,True,88.778,Albert Park,0
STR,6.0,MEDIUM,6.0,1.0,0 days 00:01:28.265000,,,1,True,88.265,Albert Park,0
STR,11.0,MEDIUM,4.0,2.0,0 days 00:01:29.310000,,,1,True,89.31,Albert Park,0
STR,12.0,MEDIUM,5.0,2.0,0 days 00:01:28.450000,,,1,True,88.45,Albert Park,0
STR,13.0,MEDIUM,6.0,2.0,0 days 00:01:28.136000,,,1,True,88.136,Albert Park,0
STR,14.0,MEDIUM,7.0,2.0,0 days 00:01:28.067000,,,1,True,88.067,Albert Park,0
STR,15.0,MEDIUM,8.0,2.0,0 days 00:01:27.778000,,,1,True,87.778,Albert Park,0
STR,16.0,MEDIUM,9.0,2.0,0 days 00:01:27.782000,,,1,True,87.782,Albert Park,0
STR,17.0,MEDIUM,10.0,2.0,0 days 00:01:27.684000,,,1,True,87.684,Albert Park,0
STR,18.0,MEDIUM,11.0,2.0,0 days 00:01:27.529000,,,1,True,87.529,Albert Park,0
STR,19.0,MEDIUM,12.0,2.0,0 days 00:01:27.685000,,,1,True,87.685,Albert Park,0
STR,20.0,MEDIUM,13.0,2.0,0 days 00:01:27.700000,,,1,True,87.7,Albert Park,0
STR,21.0,MEDIUM,14.0,2.0,0 days 00:01:27.637000,,,1,True,87.637,Albert Park,0
